#OK
#SQL= select *
#	  from millimil..MMField
#	 where snapnum=63 
#	   
#MAXROWS UNLIMITED
#QUERYTIMEOUT 30 sec
#DATE 2022-06-28 07:42:28.918 CEST
#QUERYTIME 55 millisec
#COLUMN 1 name=snapnum JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 2 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 3 name=cic JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=g1_25 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=g2_5 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=g5 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=g10 JDBC_TYPE=7 JDBC_TYPENAME=real
#snapnum,phkey,cic,g1_25,g2_5,g5,g10
63,23719,0.06659147,0.12716442,0.27235717,0.52920485,0.85810745
63,23720,0.08490413,0.15070309,0.32982555,0.56332594,0.87062436
63,23721,0.0882337,0.29565114,0.49194163,0.5902687,0.8786034
63,23722,0.08989849,0.31955093,0.51370364,0.5860968,0.8489255
63,23723,0.19145049,0.20341209,0.3749837,0.56263965,0.8408355
63,23724,0.16980825,0.26201493,0.35193944,0.5824797,0.87040997
63,23725,0.27136025,0.27527326,0.4081052,0.60017073,0.8757355
63,23726,0.11819987,0.27038184,0.4776654,0.62906677,0.90448874
63,23727,0.14317167,0.21827096,0.36837107,0.60504967,0.8982896
63,23728,0.53606135,0.38148823,0.47067878,0.6725465,0.93658334
63,23729,0.4444981,0.34062907,0.5133262,0.6899815,0.94116086
63,23730,0.24638845,0.28795257,0.36547443,0.6380693,0.9136993
63,23731,0.50776,0.36650586,0.36675468,0.6293341,0.9111463
63,23732,0.28800812,0.31595945,0.41836578,0.7103274,0.9638182
63,23733,0.11986466,0.21497934,0.37600774,0.7074913,0.96380734
63,23734,0.28134897,0.34253398,0.6320526,0.77354264,0.98919195
63,23735,0.632619,0.53273124,0.6605688,0.7658261,0.9858867
63,23736,0.5227431,0.6542367,0.603976,0.7156056,0.97343564
63,23737,0.099887215,0.38458043,0.44317925,0.6755458,0.9548738
63,23738,0.11320551,0.28282118,0.38124385,0.5965319,0.90136266
63,23739,0.1281886,0.35610098,0.4332874,0.6267632,0.9244267
63,23740,0.968906,0.5518497,0.40654117,0.5642143,0.9049852
63,23741,0.38456577,0.4599889,0.3988023,0.5466923,0.8846853
63,23742,1.0787818,0.5863982,0.4180098,0.6117714,0.937496
63,23743,1.0721227,0.6616741,0.48674536,0.63687164,0.9523708
63,23744,0.2896729,0.31092626,0.3581509,0.5515859,0.92449325
63,23745,0.28634334,0.38851693,0.36312136,0.5008002,0.8798413
63,23746,0.4944417,0.47739878,0.38531664,0.49271464,0.8626729
63,23747,0.09489285,0.30877244,0.34492338,0.5374316,0.91343737
63,23748,0.14317167,0.17706741,0.28204322,0.4726786,0.8840704
63,23749,0.33795175,0.30678648,0.34591827,0.4479844,0.83642954
63,23750,0.1398421,0.23772646,0.31673104,0.45024404,0.85013443
63,23751,0.10821114,0.19516948,0.28431934,0.48001933,0.8912085
63,23752,0.35959396,0.3296724,0.28391808,0.43539044,0.8552355
63,23753,0.19145049,0.34818107,0.3182813,0.42359328,0.81917906
63,23754,0.2413941,0.3542194,0.31296977,0.41884947,0.7864656
63,23755,0.53606135,0.32139522,0.30360705,0.4214266,0.81820506
63,23756,0.1381773,0.34525457,0.32813066,0.42255887,0.80826783
63,23757,1.2535845,0.5844923,0.33342203,0.42185065,0.78046745
63,23758,0.679233,0.44724476,0.3082499,0.4251365,0.81997514
63,23759,0.19145049,0.25774792,0.27614644,0.4327229,0.85208327
63,23760,0.05327318,0.12630974,0.23938254,0.46297014,0.8546863
63,23761,0.1764674,0.22674493,0.2613722,0.45307782,0.8259903
63,23762,0.10654636,0.26089343,0.29858884,0.44440255,0.7799493
63,23763,0.063261904,0.16526406,0.29493684,0.44884297,0.8044202
63,23764,0.09156328,0.13802022,0.2562703,0.49826503,0.80453604
63,23765,0.0882337,0.12848037,0.2604812,0.48745048,0.78286135
63,23766,0.10321679,0.13814087,0.23339836,0.51130617,0.83492416
63,23767,0.09822243,0.11956935,0.2211507,0.52680546,0.8606589
63,23768,0.05826754,0.22142506,0.2800748,0.5756556,0.8859705
63,23769,0.5560388,0.47732347,0.38286287,0.6475974,0.90856016
63,23770,0.27468982,0.32945126,0.3376617,0.570684,0.9089371
63,23771,0.08323935,0.14295846,0.26802364,0.50523347,0.8831347
63,23772,0.06492669,0.21971124,0.33043528,0.47711658,0.8293159
63,23773,0.5427205,0.44998085,0.381177,0.5230478,0.8524744
63,23774,0.95891726,0.56324077,0.3921148,0.58635587,0.8470784
63,23775,0.13484773,0.29286963,0.31249687,0.5334171,0.8266271
63,23776,0.3679179,0.30748534,0.35501346,0.527472,0.77911353
63,23777,0.62928945,0.4126051,0.4017139,0.56732225,0.7979609
63,23778,0.31297994,0.46474168,0.41700453,0.5091274,0.80774987
63,23779,0.1514956,0.34490508,0.40880713,0.4772168,0.7867038
63,23780,0.43783894,0.52867585,0.5016406,0.49960473,0.7553383
63,23781,0.20143922,0.46210858,0.45114592,0.52139646,0.77447885
63,23782,0.24971803,0.3115812,0.44354182,0.5823328,0.76068604
63,23783,0.32796302,0.33430332,0.4406825,0.551998,0.74326664
63,23784,0.09655764,0.2894125,0.44341362,0.5297641,0.72609377
63,23785,0.34294608,0.37103876,0.44279718,0.5154165,0.7109547
63,23786,0.19145049,0.20245129,0.32185715,0.4890729,0.7413537
63,23787,0.17813219,0.1999117,0.3211301,0.5003763,0.75961626
63,23788,0.22141665,0.27915558,0.38429633,0.4578397,0.7647638
63,23789,0.20809835,0.3094436,0.36624074,0.45413885,0.7439204
63,23790,0.13151817,0.40883693,0.48411584,0.4804549,0.7185943
63,23791,0.24805324,0.5044306,0.5123883,0.4858611,0.73608077
63,23792,0.6259599,0.7937022,0.53412586,0.44968522,0.7505855
63,23793,0.5527092,0.6667077,0.4844713,0.45052257,0.73013246
63,23794,1.1020889,0.5868328,0.3849734,0.4310545,0.75023955
63,23795,0.5976585,0.48875225,0.41466188,0.42951417,0.77425194
63,23796,0.24305889,0.29989302,0.35175937,0.42088628,0.79000235
63,23797,0.38956013,0.34869942,0.32859886,0.42259133,0.76215863
63,23798,0.26969546,0.3470601,0.38948798,0.43271962,0.74724925
63,23799,0.08157456,0.3296065,0.4349893,0.4307893,0.7713653
63,23800,0.06992105,0.3977411,0.4453277,0.44200712,0.79636604
63,23801,0.10987593,0.3104001,0.37265685,0.43854007,0.81835586
63,23802,0.5227431,0.571368,0.43406168,0.44512567,0.7991301
63,23803,1.4816604,0.92618376,0.52963465,0.4592451,0.7724361
63,23804,2.3107243,0.9570953,0.4623398,0.4779893,0.7936689
63,23805,1.4899843,0.7924837,0.42809102,0.47468573,0.8227571
63,23806,0.6476021,0.5087535,0.38085192,0.47228408,0.84495264
63,23807,0.47446427,0.50598294,0.40249515,0.46394083,0.8200791
63,23808,0.22974059,0.3840604,0.4348282,0.47083616,0.8044357
63,23809,0.24971803,0.6469923,0.47336718,0.48759928,0.7970408
63,23810,1.7929754,0.7320504,0.48333263,0.51813275,0.7646945
63,23811,0.25138283,0.6123314,0.4810709,0.49487492,0.7746898
63,23812,1.3551365,0.9744918,0.5876587,0.48321047,0.75568515
63,23813,0.31297994,0.706006,0.56621486,0.51063997,0.7477549
63,23814,1.3351591,0.8423762,0.52615714,0.47459823,0.7784863
63,23815,0.43284458,0.58344203,0.5123405,0.4555541,0.7834069
63,23816,0.10321679,0.60169405,0.5106566,0.44650796,0.76160717
63,23817,0.41453192,0.5523228,0.4569416,0.44584778,0.7411834
63,23818,0.45948118,0.47207898,0.43870658,0.45959285,0.7430556
63,23819,0.7674667,0.6501101,0.49735385,0.46444288,0.75976986
63,23820,0.58933455,0.7537201,0.58560026,0.5058131,0.7315447
63,23821,0.33628696,0.6806696,0.5586573,0.5023751,0.7180895
63,23822,2.8717573,1.2123544,0.5766369,0.47574672,0.7197534
63,23823,3.0382361,1.3966886,0.61894464,0.4769449,0.7367083
63,23824,1.5216151,0.94416267,0.6244356,0.5249006,0.71795255
63,23825,0.5044304,0.83154905,0.6097575,0.51744735,0.7037514
63,23826,0.9106384,0.73742306,0.66116315,0.55781335,0.6982806
63,23827,0.41952628,0.60211265,0.6473458,0.5662951,0.7091971
63,23828,0.2147575,0.604089,0.7735887,0.62752223,0.69120735
63,23829,0.92728627,0.93844986,0.81217855,0.609088,0.682201
63,23830,1.7513558,0.7647062,0.6181146,0.55907226,0.6916288
63,23831,0.14983082,0.52102613,0.61277467,0.576404,0.70370835
63,23832,0.68589216,0.51270306,0.5634872,0.59473735,0.7186707
63,23833,0.28134897,0.42677903,0.5169929,0.6172698,0.7347311
63,23834,0.31297994,0.38026947,0.47713682,0.5488763,0.7520283
63,23835,0.30798557,0.59225094,0.5722686,0.5346371,0.7346699
63,23836,0.09655764,0.3883764,0.57416576,0.57262194,0.7234585
63,23837,0.28301376,0.39410478,0.47846836,0.5810097,0.73914313
63,23838,0.3163095,0.46638507,0.56824553,0.65725297,0.7187498
63,23839,0.1281886,0.61243016,0.65648794,0.6416435,0.7040054
63,23840,0.31297994,0.5333541,0.65785134,0.6824359,0.6981454
63,23841,0.6609204,0.44294548,0.55368286,0.69193465,0.7114438
63,23842,0.44782767,0.39395374,0.44435272,0.61160564,0.7344763
63,23843,0.22641101,0.355407,0.50774556,0.60802674,0.72054726
63,23844,0.203104,0.2448601,0.42393315,0.64143944,0.7272898
63,23845,0.32629824,0.28548023,0.3896451,0.640367,0.73953754
63,23846,0.1281886,0.21185306,0.494614,0.718148,0.7144495
63,23847,0.10488157,0.22445685,0.58723915,0.71403044,0.7025245
63,23848,0.12319423,0.4701887,0.8706193,0.7089926,0.69419783
63,23849,0.7674667,1.1494694,1.1268557,0.69443834,0.6916678
63,23850,2.0044034,1.4153501,0.991779,0.65578794,0.6819241
63,23851,0.39788407,0.76816535,0.86686015,0.6729644,0.6876463
63,23852,0.60265285,0.42983684,0.5929813,0.6048972,0.7088552
63,23853,0.24638845,0.50633836,0.6457118,0.59671074,0.701434
63,23854,0.2280758,0.3590016,0.6538509,0.6339444,0.7141059
63,23855,0.203104,0.30108425,0.5345937,0.641263,0.71807164
63,23856,0.2563772,0.26005533,0.3623974,0.56776184,0.7456473
63,23857,0.11819987,0.16169544,0.36267674,0.5604423,0.73965275
63,23858,0.19478007,0.2527073,0.4458844,0.52944446,0.72440714
63,23859,0.14483646,0.34345642,0.46430165,0.5348698,0.73414135
63,23860,0.19145049,0.30717483,0.39091688,0.48512787,0.7649224
63,23861,0.033295736,0.1721582,0.32783154,0.47544062,0.752158
63,23862,0.0382901,0.08332351,0.22814235,0.49911043,0.7695025
63,23863,0.14483646,0.17072065,0.28686196,0.5136177,0.77823555
63,23864,0.24971803,0.31311437,0.3736697,0.52973384,0.79060036
63,23865,0.3662531,0.6332785,0.46255657,0.4982223,0.7804554
63,23866,0.8989849,0.5465705,0.47636646,0.53928214,0.7474822
63,23867,0.2563772,0.30781233,0.37886178,0.5719708,0.7561763
63,23868,0.12485901,0.34560615,0.4084797,0.5742851,0.76897854
63,23869,0.43950373,0.6268579,0.4581308,0.54424906,0.76231676
63,23870,2.4622197,0.9436109,0.48243144,0.5114609,0.7965331
63,23871,0.27302504,0.50302494,0.45313928,0.5430675,0.80427134
63,23872,0.34794044,0.56963605,0.49528247,0.550624,0.8190747
63,23873,0.86901873,0.5119174,0.44150499,0.57531095,0.7837472
63,23874,0.12152945,0.3369548,0.4152058,0.55097336,0.7779912
63,23875,0.0882337,0.44226164,0.44127956,0.52295834,0.81259924
63,23876,0.19810964,0.30892244,0.39015314,0.5328905,0.8284181
63,23877,0.09822243,0.2725168,0.39567193,0.560084,0.79436165
63,23878,0.76413715,0.6500662,0.4512972,0.5756761,0.8004104
63,23879,1.0138552,0.6196127,0.47712636,0.552374,0.83482563
63,23880,0.42119107,0.38787594,0.40947622,0.55192155,0.85134864
63,23881,0.29633206,0.3265037,0.34599996,0.55552423,0.8694202
63,23882,0.24638845,0.28519133,0.41087085,0.5883694,0.8392183
63,23883,0.24305889,0.40549892,0.42758426,0.57807094,0.8186822
63,23884,0.46447554,0.37049285,0.44535106,0.5727096,0.8108997
63,23885,0.54105574,0.5377537,0.56644195,0.5914401,0.82815385
63,23886,1.4100745,0.5575793,0.419608,0.556954,0.85869676
63,23887,0.15981954,0.34403187,0.37997997,0.543267,0.8435553
63,23888,0.08157456,0.21997009,0.3523162,0.53885335,0.844553
63,23889,0.3928897,0.4228492,0.49117023,0.5602783,0.8570022
63,23890,0.2663659,0.77996916,0.6840941,0.5897483,0.82650423
63,23891,0.2413941,0.30183166,0.4536667,0.56576383,0.8124509
63,23892,0.28800812,0.26547542,0.42302114,0.5602218,0.8218104
63,23893,0.13318294,0.5727422,0.64654267,0.5858358,0.83276504
63,23894,0.203104,0.35798165,0.5111002,0.5694503,0.86295354
63,23895,0.21309271,0.17918761,0.33049822,0.5434282,0.852943
63,23896,0.041619673,0.11891773,0.26388848,0.51624495,0.83989364
63,23897,0.05327318,0.14963187,0.32014266,0.49134266,0.8234208
63,23898,0.044949245,0.23049925,0.36895096,0.50247246,0.8145133
63,23899,0.2413941,0.17758757,0.30751193,0.5194527,0.83057606
63,23900,0.1648139,0.17378885,0.34449247,0.54562545,0.797547
63,23901,0.07325062,0.26393607,0.37745613,0.5296381,0.78137773
63,23902,0.051608395,0.20462091,0.3561043,0.51233596,0.79241407
63,23903,0.06659147,0.14621687,0.31671697,0.5348538,0.8084425
63,23904,0.2413941,0.27209985,0.41707346,0.58940864,0.7841903
63,23905,0.2280758,0.21241722,0.3986841,0.56792563,0.7686538
63,23906,0.051608395,0.21035491,0.40483698,0.5935906,0.7551648
63,23907,0.16314912,0.21843678,0.41741523,0.60946786,0.7713378
63,23908,0.15648997,0.35010386,0.6110928,0.6928561,0.7503375
63,23909,0.1531604,0.2936979,0.55637395,0.6755657,0.7342346
63,23910,0.22474623,0.29390967,0.52735585,0.64270854,0.75043327
63,23911,0.3179743,0.44272536,0.61600864,0.6654851,0.76547796
63,23912,0.72085273,0.7910016,0.7117958,0.6805561,0.7787046
63,23913,0.757478,0.6850466,0.75946474,0.68845654,0.79019123
63,23914,0.15482518,0.811927,0.7499982,0.6289184,0.80899924
63,23915,0.8323934,0.5152642,0.5508445,0.61013085,0.7975892
63,23916,0.40287843,0.440866,0.5584265,0.6269961,0.7867972
63,23917,1.0404918,1.5825213,0.80575997,0.6467713,0.8018548
63,23918,0.710864,0.80935216,0.78913444,0.71573865,0.78159624
63,23919,0.3029912,0.43627524,0.6888297,0.70556974,0.76604575
63,23920,0.11653508,0.2637114,0.6702242,0.72533727,0.7616322
63,23921,0.13151817,0.45120782,0.7159168,0.7362017,0.78105366
63,23922,0.1514956,0.6664457,0.6725445,0.6581055,0.8027613
63,23923,0.45948118,0.3562402,0.5165437,0.6403495,0.78410345
63,23924,0.55104446,0.4191011,0.47734007,0.6470326,0.79118514
63,23925,0.16980825,0.2888476,0.4928499,0.65975785,0.8133675
63,23926,0.3679179,0.35862282,0.6347053,0.7448897,0.79040074
63,23927,0.14317167,0.2841587,0.68720734,0.7351712,0.76733726
63,23928,0.10321679,0.283553,0.6985114,0.7304089,0.74713385
63,23929,0.37624183,0.5059202,0.4681384,0.6426945,0.77169603
63,23930,0.11653508,0.2543481,0.43495744,0.6281431,0.7666169
63,23931,0.3312926,0.29466626,0.6421458,0.71595705,0.74360394
63,23932,0.3179743,0.31013143,0.5782142,0.7040473,0.7265901
63,23933,0.26303634,0.2893015,0.41685802,0.61844313,0.7498512
63,23934,0.5177487,0.39779735,0.42482287,0.64083254,0.7543289
63,23935,0.09822243,0.21931392,0.5877189,0.72437763,0.7292807
63,23936,0.0882337,0.7141621,1.0232112,0.7962471,0.7065939
63,23937,0.6725739,2.3239174,1.4215237,0.8269567,0.684593
63,23938,0.6825626,1.5787482,1.3783225,0.8204457,0.68637806
63,23939,0.32796302,0.610553,0.9778696,0.7807052,0.70603913
63,23940,0.4561516,1.0534916,1.129566,0.7961923,0.72312593
63,23941,2.170882,3.1433096,1.6060997,0.8404996,0.70334756
63,23942,21.617258,6.4005756,1.7377167,0.8453275,0.7026029
63,23943,0.061597113,1.8988558,1.2628552,0.8081974,0.72466713
63,23944,0.0882337,0.9888396,1.1537875,0.8121156,0.7450948
63,23945,0.4578164,0.5568124,0.89016724,0.81451845,0.76833546
63,23946,0.7541484,0.88064367,1.0674087,0.84299237,0.7456135
63,23947,3.3179202,2.9657815,1.5173264,0.8485741,0.7228076
63,23948,1.6215024,1.6942811,1.3613095,0.8432617,0.72137624
63,23949,0.74249494,0.7557485,0.93456715,0.83438456,0.7407283
63,23950,0.34794044,0.4736742,0.81481826,0.8020903,0.76094776
63,23951,0.0882337,0.62842435,1.0203465,0.80162054,0.7413219
63,23952,0.52773744,0.5941321,0.9531316,0.78018594,0.74791116
63,23953,0.1531604,0.44210982,0.7907112,0.77878416,0.76355016
63,23954,0.4161967,0.6133535,0.8796485,0.8184321,0.74583167
63,23955,0.6209655,1.0336097,1.2739407,0.8283893,0.7304279
63,23956,0.429515,1.579833,1.2744166,0.8112857,0.74762446
63,23957,1.4716716,0.8249937,0.8968157,0.8022363,0.7586312
63,23958,0.3163095,0.6136049,0.7861162,0.75123423,0.77408856
63,23959,0.7541484,1.0776114,0.96665275,0.75427043,0.76276606
63,23960,0.47612906,0.88185793,0.97023124,0.74366564,0.7498305
63,23961,0.44616288,0.5897238,0.79423845,0.7172984,0.73525995
63,23962,0.3312926,0.6646171,0.8941892,0.75224847,0.7162515
63,23963,1.4150689,0.83295983,1.0167092,0.7725285,0.73220384
63,23964,0.87900746,1.9947245,1.476139,0.8232363,0.7149286
63,23965,1.8645613,1.3808494,1.2662133,0.79849,0.69921404
63,23966,0.42785022,1.1043147,1.1065294,0.7694283,0.72092366
63,23967,2.6286986,2.489919,1.3844051,0.801328,0.7350449
63,23968,15.23613,4.951414,1.5265508,0.8209504,0.7208288
63,23969,0.37457705,1.8737001,1.2176733,0.78201276,0.7071419
63,23970,1.4799955,1.9174882,1.3496381,0.79725957,0.6829721
63,23971,7.1602483,3.7068095,1.5700366,0.82770985,0.69833595
63,23972,0.429515,1.4033577,1.1950186,0.7855729,0.6794985
63,23973,0.53772616,0.9597549,1.0539452,0.74872106,0.66456
63,23974,1.546587,1.1579272,1.0000752,0.75182515,0.6906389
63,23975,0.5710219,1.9001926,1.2282697,0.7987164,0.7039479
63,23976,1.2352718,1.2388688,1.1753161,0.82414794,0.715703
63,23977,1.288545,1.0337048,0.93643737,0.8282861,0.7257629
63,23978,0.5343966,0.7843832,0.98234576,0.8293149,0.74347925
63,23979,0.7841146,2.0909457,1.3900528,0.83593744,0.7329678
63,23980,0.36125875,1.4776993,1.3353808,0.83512133,0.71339315
63,23981,0.68589216,0.62909776,0.9063359,0.8236148,0.72821105
63,23982,0.19810964,0.60851955,0.8079796,0.7946932,0.70812494
63,23983,0.4444981,0.76574934,1.0621448,0.80013335,0.6940191
63,23984,0.27468982,0.5342245,0.93638784,0.7807774,0.67979896
63,23985,0.69088656,0.56054246,0.7148646,0.7703445,0.6973338
63,23986,1.0138552,0.7144483,0.88817155,0.82223177,0.7202538
63,23987,0.780785,1.3254086,1.3068454,0.8351832,0.70167494
63,23988,0.23972932,1.3799382,1.3279159,0.8293852,0.7003978
63,23989,0.17313783,0.53287834,0.93239135,0.81914735,0.722149
63,23990,0.3545996,0.36394307,0.6617537,0.75133544,0.6961611
63,23991,0.07990977,0.36578232,0.84096384,0.76111686,0.675848
63,23992,0.6492669,0.72008675,0.9653834,0.7531132,0.65737283
63,23993,3.2213626,3.1501532,1.5577608,0.82496923,0.68089247
63,23994,4.0587506,2.8740635,1.5688213,0.8315992,0.68417966
63,23995,0.28301376,0.9188291,1.0841541,0.77241576,0.66306186
63,23996,0.3179743,0.7830571,1.0034175,0.7420419,0.6469751
63,23997,3.0731966,1.8707802,1.3834199,0.8064071,0.66755646
63,23998,0.40287843,1.618658,1.3381301,0.8007637,0.6632777
63,23999,0.1281886,0.56931543,0.8913257,0.7243269,0.64044315
63,24000,0.87068355,0.67219764,0.75911766,0.6813049,0.62656915
63,24001,0.20976314,0.8255155,0.72671837,0.63330466,0.6156082
63,24002,0.47446427,0.75958043,0.95231897,0.72063315,0.6376276
63,24003,0.9389398,0.79954743,1.0032622,0.762886,0.6489168
63,24004,0.4927769,0.94156724,1.0791593,0.7663454,0.65323055
63,24005,0.56436276,1.3452226,1.0485692,0.721494,0.64110965
63,24006,5.6186557,1.9899306,0.8455088,0.6463894,0.6213148
63,24007,1.1237311,1.0909973,0.8644933,0.6967047,0.63307947
63,24008,1.0138552,0.7916134,0.84136856,0.69782734,0.650761
63,24009,0.49610648,0.5343976,0.71464396,0.69358724,0.67734206
63,24010,0.36292353,0.53900987,0.60337645,0.6367546,0.6642668
63,24011,1.1437086,1.0866448,0.7763438,0.64407855,0.6381677
63,24012,0.11819987,0.6960264,0.911278,0.7027841,0.6557766
63,24013,0.0765802,0.2958755,0.65499955,0.67564607,0.67983854
63,24014,0.039954886,0.36096242,0.811589,0.7290447,0.69341123
63,24015,0.12152945,0.67180145,1.0047389,0.7517772,0.668771
63,24016,1.0421566,0.8978065,0.9645429,0.7612924,0.68462086
63,24017,0.2796842,0.5129937,0.768546,0.72453624,0.7066666
63,24018,0.40121365,0.45771587,0.6457554,0.67904675,0.6924899
63,24019,1.1337198,0.93328327,0.9139319,0.7217633,0.6711958
63,24020,3.779066,1.4692273,0.8092123,0.69771785,0.68721503
63,24021,0.5127544,0.7310003,0.6065556,0.6481963,0.7053193
63,24022,1.4833251,0.7498459,0.6391915,0.68235534,0.7203392
63,24023,0.9006497,0.9555388,0.77152,0.7249119,0.7012305
63,24024,0.34794044,0.64704704,0.8083129,0.7594852,0.69111776
63,24025,0.063261904,0.26604924,0.758719,0.7795576,0.69178945
63,24026,0.3662531,0.5776003,1.0071808,0.79852664,0.6699342
63,24027,0.8507061,0.7737648,1.0502154,0.78897077,0.67172426
63,24028,0.28134897,0.8544223,1.0656692,0.75473076,0.6592897
63,24029,0.42452064,0.5330847,1.0044504,0.76791644,0.65843403
63,24030,0.046614032,0.37654084,0.83937114,0.7633745,0.6800835
63,24031,2.1342568,1.1236726,0.89877915,0.7384659,0.6782903
63,24032,1.351807,1.5765967,1.2082042,0.71691966,0.6686691
63,24033,0.15981954,1.2680568,1.2519042,0.7462757,0.67237735
63,24034,0.54105574,2.3023627,1.3758396,0.73629606,0.6511826
63,24035,0.3928897,1.8258135,1.3604022,0.71961284,0.65032846
63,24036,2.6703181,3.4035993,1.468444,0.67767453,0.6467211
63,24037,22.4946,6.348205,1.5987768,0.69701433,0.65031266
63,24038,2.881746,3.546948,1.5655391,0.7195327,0.67084324
63,24039,7.1685724,3.0896583,1.3675481,0.6870771,0.6641844
63,24040,0.74415976,1.2524805,0.99591154,0.64109087,0.66796076
63,24041,0.24472366,0.55346775,0.6591971,0.59055626,0.6813026
63,24042,0.3179743,0.44554392,0.646054,0.6186496,0.6917369
63,24043,0.38456577,0.9708163,0.953867,0.6716904,0.6755305
63,24044,0.3679179,0.8910431,1.0506271,0.6835237,0.660365
63,24045,0.1764674,0.4357984,0.68817,0.63917935,0.6799934
63,24046,0.33462217,0.7635313,0.71391886,0.60249925,0.67081994
63,24047,1.8828739,1.2968173,1.0730722,0.64221966,0.65385497
63,24048,0.73916537,1.1730999,0.9573127,0.6082998,0.6395932
63,24049,4.5365443,1.5042268,0.72394025,0.58819765,0.65968376
63,24050,0.16148433,0.7314068,0.6964573,0.62923044,0.66806656
63,24051,0.24472366,1.1017238,0.9884139,0.65577054,0.6454916
63,24052,0.8806723,0.99257773,0.77682376,0.59350264,0.6283158
63,24053,2.2624454,0.98276585,0.61943936,0.58831185,0.65306133
63,24054,0.8240695,0.9328088,0.62009764,0.5471566,0.64524907
63,24055,0.46281075,0.6433854,0.6954982,0.54531586,0.62281877
63,24056,0.2913377,0.6229522,0.74039155,0.5457569,0.6102268
63,24057,1.195317,1.4436675,0.8509724,0.5963226,0.61311084
63,24058,6.630846,2.3787074,1.2008942,0.67597544,0.6325604
63,24059,1.5715588,1.8028404,1.1818473,0.6265509,0.62941337
63,24060,0.17313783,2.1158893,1.1722921,0.6301075,0.63007957
63,24061,0.48112342,1.3894888,1.1299005,0.6775431,0.63065517
63,24062,0.43284458,0.63272643,0.73342216,0.5851613,0.6089041
63,24063,0.16148433,0.35128847,0.6552382,0.53629684,0.6084522
63,24064,0.40287843,0.31604984,0.4818727,0.48591313,0.6140943
63,24065,0.16980825,0.74010205,0.88434434,0.5746047,0.63552654
63,24066,0.1531604,0.59774065,0.8600763,0.56945807,0.63149047
63,24067,0.5527092,0.37602863,0.5356142,0.4932823,0.61265075
63,24068,0.37624183,0.33405316,0.3700534,0.44281784,0.6227831
63,24069,0.18312655,0.2712862,0.5010184,0.50812495,0.64138204
63,24070,0.061597113,0.24330486,0.5146712,0.51486754,0.64984703
63,24071,0.94559896,0.39075652,0.32690188,0.4387681,0.6284627
63,24072,0.27468982,0.28235584,0.25635684,0.4066556,0.6511732
63,24073,0.24971803,0.26594853,0.236966,0.405408,0.6819369
63,24074,0.21142793,0.21343395,0.24256077,0.44189453,0.7031676
63,24075,0.14983082,0.20319535,0.31036788,0.46432695,0.67245543
63,24076,0.23972932,0.23727423,0.3141762,0.45506963,0.6586263
63,24077,0.17480262,0.22761892,0.24949048,0.42762774,0.6830618
63,24078,0.47612906,0.3531244,0.26502165,0.39496654,0.66504973
63,24079,0.13651252,0.30332673,0.2955897,0.4051816,0.6403334
63,24080,0.87068355,0.57619673,0.35832253,0.41626367,0.6399291
63,24081,1.047151,0.5465591,0.3193907,0.4064185,0.65856665
63,24082,0.14650124,0.28796375,0.28829217,0.43250534,0.67350936
63,24083,0.36458832,0.35350657,0.34809846,0.45548123,0.6553337
63,24084,0.09655764,0.4002027,0.40502834,0.4720221,0.66290486
63,24085,0.1897857,0.28587404,0.34161127,0.45838493,0.6751705
63,24086,0.62928945,0.5450258,0.38366783,0.44207904,0.6631866
63,24087,1.9461359,0.85058576,0.4372438,0.44640914,0.6503147
63,24088,0.7141936,0.68148726,0.5009083,0.47294062,0.64291525
63,24089,0.18645613,0.57613075,0.5669128,0.5088882,0.64118266
63,24090,0.28134897,0.3697511,0.541726,0.49705783,0.6218466
63,24091,0.1664787,0.3853406,0.41985124,0.45096248,0.6276181
63,24092,0.531067,0.38383928,0.48418802,0.5018692,0.6434964
63,24093,0.41453192,0.56929255,0.72977465,0.55632526,0.6381328
63,24094,0.45115724,0.7657581,0.63918215,0.5474069,0.6549696
63,24095,0.6525965,0.5068083,0.5095646,0.50614816,0.65612787
63,24096,0.12319423,0.28210855,0.45571575,0.5219291,0.6654483
63,24097,0.2280758,0.5149368,0.6142606,0.5636116,0.6651961
63,24098,0.46114597,0.6236801,0.8211324,0.5924808,0.6516198
63,24099,0.07491541,0.22488682,0.4982684,0.5359698,0.6561812
63,24100,0.061597113,0.2228459,0.5135562,0.54998523,0.6675495
63,24101,0.36958268,0.62951386,0.7942496,0.60009503,0.6644204
63,24102,1.3235055,0.60976166,0.57614875,0.5589992,0.67424536
63,24103,0.18645613,0.4141779,0.4450189,0.5237268,0.6730031
63,24104,0.04827882,0.19998655,0.33309916,0.4913257,0.67715734
63,24105,0.13151817,0.18825644,0.25829366,0.4721833,0.68671864
63,24106,0.078244984,0.1284983,0.26861343,0.46536475,0.6824368
63,24107,0.034960523,0.13624932,0.3325278,0.48496652,0.67121834
63,24108,0.08323935,0.13113809,0.30778596,0.4835927,0.6670597
